,A,Prob,P
20786,0,0.13881405333562707,0
10135,0,0.4017126828579117,1
18445,0,0.13246042128843244,0
22596,0,0.13095366034067743,0
2151,0,0.036502101110222236,0
21186,0,0.21117487341786392,1
40176,0,0.07771174788237034,0
3159,0,0.07390970730253771,0
14917,0,0.06819460235728683,0
1265,1,0.5802864691096293,1
7279,0,0.13548900109167852,0
23491,0,0.4225859314733799,1
23876,1,0.7130570540143318,1
17420,1,0.4050211930527942,1
4804,0,0.1760856375546206,0
30513,0,0.1994261457714828,0
40183,0,0.06149277844113212,0
5712,1,0.6849030423305853,1
32950,0,0.04444627152127033,0
13829,0,0.3823121173719887,1
3368,0,0.09423396014783755,0
26601,0,0.06422748630190321,0
27320,0,0.10284099562932647,0
6247,0,0.057612883364961794,0
22462,0,0.03662673511928357,0
37014,0,0.23542840427790335,1
43313,1,0.22915094560559623,1
23626,1,0.8569599762487876,1
33129,0,0.028083236632565945,0
30522,0,0.1576022131090086,0
6970,0,0.08595956751486247,0
24948,0,0.040921050501788694,0
21324,0,0.19756262104785063,0
14301,0,0.017339538475098393,0
17849,1,0.23228973605797168,1
42061,0,0.04092679112225254,0
37494,0,0.021564018190711097,0
3147,0,0.15687492161095537,0
18165,1,0.3080764281510442,1
37683,0,0.07568684498784281,0
2321,0,0.14681660194551507,0
22053,1,0.6044787423921326,1
14097,0,0.07101648021125045,0
38653,0,0.09376614520775216,0
39377,0,0.14131365975554197,0
15788,0,0.016441556016553917,0
39913,0,0.033399612164425434,0
22125,0,0.05762830047590435,0
7227,0,0.026674701287936097,0
32687,0,0.2603870044955313,1
26313,0,0.010630810022844796,0
6621,0,0.01990553097806336,0
4973,0,0.23057420206558313,1
21915,0,0.08690800287499037,0
31172,1,0.8723568582623339,1
26263,0,0.24178918028892557,1
23758,0,0.269515990585213,1
1177,0,0.017234922096427175,0
36516,0,0.013189232378558596,0
34740,0,0.46617746394213655,1
33719,0,0.0914150375061814,0
36204,0,0.025111422098262694,0
24048,1,0.12410587851550448,0
27090,0,0.12058223534451849,0
6946,0,0.05712793248884766,0
23809,1,0.2940361608317775,1
25880,0,0.09239304009264454,0
29529,0,0.2558511521918293,1
27067,0,0.05704752064154035,0
35246,0,0.026266303644910623,0
23054,1,0.5765094611476177,1
25888,0,0.017079064333717187,0
25877,0,0.04044341177597989,0
34088,0,0.02860981445783942,0
27509,0,0.04546398685818953,0
33049,0,0.25764680035986076,1
18136,0,0.016630276623061706,0
7388,1,0.2107843973603815,1
18492,0,0.03368480361964647,0
43287,1,0.269691448365626,1
18754,0,0.051812299535631746,0
25123,0,0.15977950387110246,0
20883,0,0.15382084932231557,0
20976,1,0.6116237658543329,1
27358,0,0.014538440031781015,0
11191,0,0.10994567154145889,0
35148,0,0.24896658697520316,1
8431,1,0.3942004286013143,1
8826,1,0.35061634540880854,1
1338,1,0.8834982448483283,1
12467,0,0.07791302257604357,0
12073,0,0.1311246668181642,0
32701,0,0.0227296683411252,0
25640,1,0.033349916101229254,0
1400,0,0.017190442082927977,0
42192,1,0.2417085979355927,1
1360,0,0.45332297736711624,1
23067,0,0.3767348210591598,1
41290,0,0.07969467474687211,0
35072,0,0.10057305834002289,0
42579,1,0.05519896764829357,0
40958,0,0.09732773296818052,0
5899,0,0.20867638716683998,1
43057,1,0.6413208339022693,1
41674,0,0.07226920816252684,0
21958,0,0.0135799984783553,0
37153,0,0.3257177415499063,1
34184,0,0.02965163507008032,0
38502,0,0.07669285587303105,0
36091,0,0.028191117016571645,0
44913,1,0.026624108133436755,0
25568,0,0.024189190181689926,0
5444,0,0.1704605165754653,0
26651,0,0.023970817714523248,0
19524,0,0.4135122810442372,1
31300,0,0.07146253968068834,0
33044,0,0.15519442256487279,0
39002,0,0.2455382230241577,1
4869,0,0.02522530649944682,0
6552,1,0.1305469735474184,0
16894,1,0.6993760321252541,1
42764,1,0.25757866482532993,1
29543,1,0.6485445679595024,1
41009,0,0.04934863001504599,0
3890,0,0.25994278069274057,1
42683,1,0.5072025712600423,1
42005,0,0.12522823896417856,0
32229,0,0.10072242675446909,0
42832,1,0.3483480659943145,1
27558,1,0.24330058053662684,1
37101,0,0.11151079828104422,0
2811,0,0.05176384138305009,0
30523,0,0.0779074177697402,0
22358,0,0.38138279664399327,1
38740,0,0.041762293069661095,0
19968,0,0.1420566366792467,0
25111,1,0.23147134427869068,1
24439,0,0.24202868734401586,1
17018,0,0.18054137055311378,0
26475,0,0.018832485249664816,0
10698,1,0.4348558231017918,1
26358,1,0.30217494026757724,1
16244,0,0.051757302588507186,0
14688,1,0.388938427822704,1
23920,0,0.017149826780193396,0
13825,1,0.36532929099585354,1
26877,0,0.01643745250308609,0
1388,1,0.09378296177883982,0
43578,1,0.1936371460015522,0
20721,0,0.18470855892605098,0
21438,0,0.08625346904328103,0
25145,0,0.12730743151328283,0
1158,0,0.04747944107588526,0
33474,0,0.6910947051826227,1
39159,0,0.22317141006150035,1
11965,0,0.03047301957701881,0
21762,0,0.22394459476661965,1
10333,0,0.032782509747068304,0
40102,0,0.03153554259885056,0
15510,0,0.02100750863053491,0
14678,0,0.07515746968516603,0
7087,0,0.42896549341736806,1
39366,0,0.055944213544259956,0
31146,0,0.08657680533761268,0
25938,0,0.7369925925475816,1
33420,0,0.015688970163755513,0
592,1,0.8581157513166349,1
39033,0,0.09005630965608952,0
32335,1,0.16865707387469175,0
12165,0,0.1443907012391596,0
20056,0,0.3331219106176026,1
11592,0,0.018494540937246298,0
40168,0,0.09333340950652047,0
20797,0,0.1566412593538531,0
37487,0,0.015788997864893357,0
37351,0,0.09976579646337162,0
12305,0,0.17540755079739448,0
28509,0,0.10213884600061784,0
39296,0,0.21403773721277952,1
19069,0,0.07017653373994365,0
3530,1,0.7855627624745023,1
9893,0,0.030606439657633763,0
32959,0,0.18557101971675286,0
30379,1,0.29640604259448,1
25226,0,0.08136016378808755,0
7501,0,0.23780906120551532,1
7999,0,0.095798714838908,0
860,1,0.2764451841432837,1
3355,0,0.43831845913872625,1
3004,0,0.1878535705072547,0
35907,0,0.16111550589363702,0
23150,0,0.11768709006521894,0
38589,0,0.10418959655399308,0
11517,0,0.03609465919492068,0
10793,0,0.08538830888569578,0
8869,0,0.25203996307107696,1
1680,0,0.34221822556501225,1
8742,0,0.28268429383293064,1
33845,0,0.0833289919408074,0
14174,0,0.08481860116367329,0
36152,0,0.04152114620413244,0
18298,0,0.040393753198845125,0
24733,0,0.09128730322021152,0
32261,0,0.4560444909353872,1
16114,0,0.031645459960945754,0
3699,1,0.704282835538537,1
5220,0,0.01849758566799986,0
1888,1,0.7187062568744759,1
12169,0,0.25416180138233346,1
5847,0,0.6636928013959736,1
5269,0,0.06209405249505488,0
4730,0,0.02474960844970767,0
17301,0,0.07721468868491232,0
32198,0,0.11335882956762577,0
23500,0,0.17981861805835153,0
21824,1,0.8195832345030338,1
32134,0,0.5961438942401723,1
31183,0,0.08604159845330688,0
31666,1,0.17221952459520984,0
29844,0,0.16507535619130614,0
14668,0,0.5577025911374089,1
28958,0,0.27733943352634494,1
26527,0,0.009898904798802037,0
40229,0,0.19857891467272903,0
43357,1,0.020535905822310893,0
24772,0,0.038164670711995384,0
15220,0,0.3078395176607789,1
23140,0,0.03180910222126493,0
11662,0,0.155811345514259,0
10709,1,0.5761951068531455,1
42823,1,0.16413644291975235,0
39928,0,0.04681790788971957,0
2812,0,0.23539125728910476,1
39900,0,0.07495449859143731,0
41191,0,0.2253950540624458,1
2864,1,0.05757702419365097,0
28222,0,0.3166099652255074,1
31808,0,0.014754499953152105,0
29850,0,0.3436847990904727,1
27056,0,0.5466004652632667,1
22082,0,0.13313793252008868,0
9517,0,0.10108949082947849,0
29461,0,0.2117540134007422,1
30324,0,0.11270848128261411,0
20693,0,0.03043419186134436,0
42548,1,0.3994649898750835,1
17965,0,0.06473891858593404,0
5383,0,0.14756058761109989,0
32629,0,0.05815076775800193,0
19141,0,0.15041078098423918,0
35224,0,0.08684344986525581,0
16272,0,0.08634882723300753,0
21387,0,0.30843613252442037,1
21860,0,0.0682530781060923,0
44548,1,0.609087697687568,1
4093,1,0.599965929716405,1
31957,0,0.009134970710241186,0
40154,0,0.09012932200959077,0
30434,0,0.05107958622266193,0
40487,0,0.08235459278928037,0
25824,1,0.09250475778935334,0
38404,0,0.16029551423876398,0
26921,1,0.580485322009015,1
3951,1,0.14608754040527516,0
24647,0,0.16285967675994875,0
13250,0,0.03891690061234744,0
14620,1,0.2964256876906842,1
9475,1,0.22302053445083028,1
40732,0,0.026033537613620025,0
12738,0,0.08761281140492644,0
40220,0,0.1137383347856222,0
27140,0,0.062395737420726106,0
14239,0,0.06887518201892495,0
18020,1,0.3415279347098936,1
39114,0,0.11264250578707295,0
3132,0,0.17403718704752327,0
41866,0,0.009487098073346023,0
12239,1,0.4153246197010191,1
17893,1,0.10839564669011324,0
26767,0,0.011884998257836012,0
43241,1,0.29702928820595526,1
43368,1,0.2346985008304536,1
20393,1,0.424237954272022,1
38143,0,0.04609242062347772,0
19826,0,0.19444814918188374,0
37261,0,0.08840158883362233,0
4074,0,0.07221930238461731,0
21355,0,0.09251867164339195,0
34729,0,0.48389708752666283,1
7017,0,0.04882137048786441,0
25489,0,0.0760166327196827,0
13714,0,0.10429119483555062,0
26043,0,0.020521715306270467,0
29078,0,0.4593100467492005,1
2769,0,0.14121184636473735,0
14769,1,0.5137791752722309,1
34946,0,0.023304936960097836,0
11860,0,0.11278742123676541,0
7234,0,0.2513965474711888,1
10594,0,0.2816814924739405,1
41938,0,0.04137849385608551,0
12432,0,0.30314194858200627,1
18017,0,0.07665245264630291,0
39034,0,0.20893702729207658,1
26555,0,0.10064804713354514,0
20805,0,0.5663747276528218,1
4634,0,0.0322726391998161,0
10514,0,0.35068667955762484,1
31352,0,0.11138001668106315,0
7057,0,0.5079898787055964,1
41959,0,0.030891695607478342,0
27745,0,0.03127578454088954,0
24072,0,0.2884793551279817,1
9831,1,0.8195225409619699,1
30937,0,0.6440738648581452,1
36861,0,0.35261913715614357,1
6440,0,0.08595021871405502,0
7315,0,0.06783478659952648,0
14743,0,0.01985997852089417,0
35771,0,0.2936945095039835,1
3327,1,0.45723085502741606,1
13531,0,0.06810652820934766,0
35270,0,0.04791684760733418,0
14950,0,0.014976809657097688,0
44039,1,0.2124686532839318,1
34073,0,0.03844529726516602,0
2749,0,0.09564738453127207,0
8445,0,0.6774425270750781,1
7420,0,0.1522733839742801,0
30578,0,0.2974398007060609,1
4057,0,0.14348303845647423,0
14596,0,0.1572764278828768,0
24230,0,0.08389937128927243,0
22770,0,0.07095932897628919,0
24510,0,0.13081981975696794,0
20684,0,0.19867984470945782,0
14624,0,0.061332562917162305,0
11901,0,0.2669595787825726,1
33327,0,0.042246526973016924,0
29538,0,0.03225772871649046,0
6328,1,0.09490069945642848,0
29234,0,0.09015236138419068,0
9395,0,0.2573202800740285,1
35117,0,0.021336507360122943,0
33183,0,0.0619200813746699,0
23447,0,0.1558120508884462,0
5822,0,0.1726812456446069,0
13361,0,0.10278618862015856,0
12823,0,0.019907412779938117,0
615,1,0.9028793105996072,1
32388,0,0.34630967108055144,1
33449,0,0.0374507983300345,0
41239,0,0.15802141780757634,0
44394,1,0.5178173369017759,1
27947,0,0.17750451302497133,0
17288,0,0.3784568809241579,1
26657,0,0.27829662384327,1
36870,0,0.1993736177671088,0
24856,0,0.01477999200189141,0
19860,1,0.7665532965663602,1
10250,0,0.07317990588502722,0
3676,0,0.03443837107416508,0
38798,0,0.22054026510711286,1
38364,0,0.026373208060561586,0
29830,0,0.09228389842337811,0
11895,0,0.08136558469748109,0
38301,0,0.02381698356510382,0
22220,0,0.12868383232477984,0
13861,0,0.06794144683344845,0
26182,0,0.27027674260304807,1
18614,0,0.0882097782354038,0
34321,0,0.022512469590208996,0
5597,0,0.02548357785596346,0
17367,1,0.09317861976944489,0
43410,1,0.9364128628270195,1
13165,0,0.06236964627000712,0
27012,0,0.042277085007987436,0
39368,0,0.06325342053506575,0
19246,1,0.9680950477606186,1
12565,0,0.10421323395940649,0
36017,0,0.07479312699741314,0
1072,0,0.41643636563560815,1
41818,0,0.1673640640626827,0
9661,0,0.15522273585695634,0
31064,1,0.5156587281434882,1
3106,1,0.8635684419414743,1
27588,0,0.048608324384643256,0
9543,0,0.18061973946875337,0
34213,0,0.1306740591764185,0
44478,1,0.30925745865236326,1
34725,0,0.031558962650500504,0
42897,1,0.5022527896233558,1
44011,1,0.7110757018492945,1
9604,0,0.5882094957592865,1
41714,0,0.4524254309539488,1
37967,0,0.043545791642060835,0
12472,0,0.20772032377491245,1
43584,1,0.45277750148471,1
2202,1,0.46909679181319097,1
25502,0,0.1510019675141816,0
43805,1,0.6869330732896007,1
30904,0,0.06971919195528083,0
34885,0,0.04381610683745697,0
27572,0,0.025385058468276513,0
20146,0,0.17487774233778525,0
30896,0,0.05099541524414822,0
28064,1,0.8616470115155055,1
11594,1,0.020679088343051148,0
33041,0,0.03544496148954713,0
15937,1,0.8891606991000209,1
25965,0,0.023699922400408604,0
7049,0,0.5437682557667942,1
26547,1,0.18872846386763747,0
7822,0,0.0381429443142519,0
2015,1,0.17371490904578218,0
26060,0,0.0353889142020513,0
12759,1,0.2022303632684691,1
34995,0,0.1296897639945502,0
33205,0,0.051423706518066103,0
42339,1,0.2595555828754658,1
30723,0,0.337536304938646,1
37730,0,0.04067958353909061,0
33307,0,0.14962065537700223,0
8618,0,0.11409893918522428,0
9117,0,0.17611417951100541,0
40127,0,0.14198259490839252,0
1513,0,0.10656379890360267,0
34413,0,0.021883208506376036,0
12431,0,0.027817025616663573,0
12977,1,0.6470962170142047,1
43881,1,0.4633827281920576,1
15218,1,0.7322764955153237,1
9167,0,0.07584043667380114,0
6274,0,0.41484260357227387,1
42414,1,0.8518376379808664,1
15241,0,0.018271915019501362,0
38208,0,0.05637278189011087,0
23291,0,0.02312718440610623,0
38820,0,0.45361693270661446,1
40957,0,0.0971459185650255,0
4868,0,0.17620656504713422,0
13134,0,0.0881562471776349,0
1113,0,0.16126295023145043,0
29451,0,0.11636185728561318,0
30930,0,0.08696395078372733,0
12835,0,0.011394824781802605,0
43801,1,0.9054663868922744,1
44469,1,0.6160604199735984,1
3220,0,0.05627951412815385,0
21130,0,0.194870227558028,0
4410,1,0.17912943330207498,0
1376,0,0.1613816943962676,0
7137,0,0.06919165678127179,0
27990,0,0.017592285893848404,0
26406,1,0.9078358286368728,1
17751,0,0.09715505944175457,0
1402,0,0.1281518870623079,0
6889,0,0.11818415378869555,0
40903,0,0.5114945074122164,1
15583,0,0.012926055524401962,0
32593,0,0.26950864972266025,1
38197,0,0.019066464547096932,0
36413,0,0.0732672057310469,0
4998,1,0.2052022711590374,1
2993,0,0.10859429714743139,0
8714,1,0.8932024662453854,1
34337,0,0.024036732619916967,0
36527,0,0.12689745823088597,0
34456,0,0.33151226673517736,1
30957,0,0.09667042256700369,0
7342,0,0.07859912153641259,0
10724,0,0.11121342914492463,0
42377,1,0.04459292216878247,0
7860,0,0.05556685762924225,0
222,0,0.026446112793712766,0
14717,1,0.39106423789489686,1
6235,0,0.24447273789579607,1
13708,0,0.02154579156636077,0
23933,1,0.38271201055069437,1
5992,0,0.06386516061846453,0
37384,0,0.026532130516759185,0
34570,0,0.05256656482992193,0
18264,1,0.576220639934992,1
37185,0,0.06804873859574194,0
4049,0,0.5905905253895782,1
27532,1,0.6332708920151993,1
42505,1,0.9963096416406771,1
655,0,0.4334589235800176,1
10649,0,0.09344719440745354,0
27274,0,0.3974411499388915,1
3192,0,0.1539438835050732,0
13743,0,0.6961854796632978,1
36341,0,0.35588967227443064,1
28466,0,0.4826667310015291,1
6882,0,0.12870349648999196,0
23732,0,0.20664508283259414,1
31935,1,0.09778200674374374,0
33492,0,0.012258971122005921,0
14424,1,0.8312036651706388,1
44588,1,0.25432669081730996,1
32564,0,0.2612726272998965,1
11021,0,0.022451160478601212,0
19623,0,0.059645589088055444,0
25034,0,0.56250798457683,1
1291,0,0.4145873661262147,1
5283,0,0.1068704260314225,0
21132,1,0.24208141549453477,1
6930,0,0.45205283922620837,1
30672,0,0.08311522182928692,0
34190,0,0.27378157481386733,1
6769,1,0.46788444394976414,1
7486,0,0.42751190007211864,1
30768,0,0.16968475756486118,0
9415,0,0.11063506338692043,0
13760,0,0.030059609036675393,0
1016,0,0.22459457843078917,1
13796,1,0.4839645986235715,1
2788,0,0.3006902070003685,1
19551,0,0.07769676550719751,0
21795,0,0.07693290901109925,0
2546,1,0.3611003088297431,1
20069,0,0.8391189094361838,1
21712,0,0.1058916842898077,0
38995,0,0.17574272276879377,0
34185,0,0.012926094235037268,0
29112,1,0.29574303444616834,1
29570,0,0.05245267855057901,0
24694,0,0.03645034157710239,0
15535,0,0.017046495779070813,0
26498,0,0.14628571651167493,0
2009,1,0.5333059896129972,1
7840,0,0.03938019587296053,0
31354,0,0.018880344524606647,0
39574,0,0.017916041438584395,0
16021,0,0.2148977443354621,1
37900,0,0.12247823807492478,0
44096,1,0.8113038820483394,1
40444,0,0.045180094731728904,0
27091,0,0.09668349243301524,0
2076,1,0.3030835016388545,1
41640,0,0.03517842356473727,0
4639,0,0.07037592893185478,0
10945,0,0.08563747520815056,0
38859,0,0.3775308789433894,1
30791,0,0.04057758154050844,0
22803,0,0.24471303146433804,1
41299,0,0.06990470911226838,0
42866,1,0.4700563062082036,1
36620,0,0.08461223167362786,0
40756,0,0.07417302609134716,0
38717,0,0.056675906801341214,0
1225,0,0.362193340311972,1
611,1,0.25619233965628685,1
3420,0,0.011669057266665131,0
28257,0,0.0186818746243841,0
38073,0,0.007539589415240563,0
17706,0,0.016234706768083983,0
21997,0,0.1319299353325525,0
34637,0,0.8776476247971239,1
8830,1,0.11144713251688962,0
2787,1,0.09544852241614031,0
3817,0,0.568622972809278,1
23018,0,0.04213512446982378,0
35819,0,0.017218264009110827,0
33997,0,0.19733290896496938,0
10048,0,0.10232932747733879,0
40751,0,0.01737270665838442,0
33198,0,0.046932223764181547,0
33587,0,0.12570081581706893,0
21624,0,0.03893253756543017,0
12570,0,0.4873976817818014,1
49,1,0.03858218825966756,0
24770,1,0.4095809761203415,1
2262,1,0.5029950810350453,1
38186,0,0.6276643046659515,1
2674,1,0.06180698643104372,0
23180,0,0.41357420214958796,1
18905,0,0.20778276766313572,1
9771,1,0.749394232390784,1
572,1,0.27387379387132155,1
41762,0,0.04866088162403479,0
30861,0,0.07358929154219693,0
10210,1,0.03557515246658907,0
12361,0,0.206293993012814,1
31187,0,0.024390998719232913,0
2775,0,0.17964923883091005,0
33023,0,0.029505270479855284,0
39904,0,0.04775585320435632,0
3762,0,0.03592719490404398,0
13137,0,0.02945332663744281,0
43405,1,0.2606337111507033,1
9086,0,0.15889151305249177,0
27132,0,0.017106520107776926,0
14140,0,0.1513754407474127,0
11661,0,0.2833754653825156,1
17559,1,0.8787723368969024,1
4559,0,0.23800153326682807,1
10021,0,0.023304852684864822,0
35997,0,0.11328458703425713,0
34945,0,0.12674973524138677,0
22863,0,0.04902213719272383,0
33763,0,0.10975582101401636,0
25415,0,0.1452647745525952,0
13184,0,0.02197281682199045,0
19643,0,0.1806161645236615,0
35283,0,0.02893407312086877,0
32939,0,0.02584086071548642,0
38601,0,0.12115590056566475,0
10328,0,0.2604950416472958,1
42395,1,0.31624618478160615,1
3875,0,0.2571972748018618,1
33025,0,0.2609324628313699,1
4894,0,0.1519461573610851,0
15456,0,0.009630903723976287,0
41228,0,0.07105220517593885,0
7892,0,0.11968769634939797,0
26695,0,0.07119836451130711,0
24580,0,0.061490599722570136,0
36005,0,0.026994664290545846,0
25164,0,0.5054436378362882,1
19270,0,0.11541095751174969,0
20054,0,0.3357346953368437,1
19534,1,0.5955346728420307,1
26776,1,0.4792499918045118,1
32358,0,0.072019737605743,0
2412,0,0.04656824977889749,0
21608,0,0.0765235911776053,0
2883,1,0.6015848034165033,1
19493,0,0.36242652174342194,1
12089,1,0.19563492256553278,0
37826,0,0.0633998999751333,0
35324,0,0.21778823994184676,1
31960,0,0.21511074726912255,1
31639,0,0.049429644753220946,0
12904,0,0.14410487131916533,0
21200,0,0.23539776592922854,1
39881,0,0.24781260613604944,1
2343,0,0.03384010347862154,0
18884,0,0.10969514814858591,0
22055,0,0.04469742009978482,0
21406,0,0.11925809466792067,0
30725,0,0.3490885237427472,1
2128,0,0.12952821348945576,0
36989,0,0.1561004904274716,0
5584,0,0.07362485424239258,0
22575,0,0.06581779583761006,0
21257,0,0.09583963090259293,0
